#####################################################################
<<<<<<< HEAD
<<<<<<< HEAD
# Alchemist log file - simulation started at: 2020-09-16T15:12+0000 #
=======
# Alchemist log file - simulation started at: 2020-09-16T12:09+0000 #
>>>>>>> 78924d21d0b7204abe0b4659dbd7d51811d4c31f
=======
# Alchemist log file - simulation started at: 2020-09-16T12:09+0000 #
>>>>>>> 88c275fcf8f22bc4848b0f8b119a18abbf9e12ef
#####################################################################
# seed = 45.0, nodeCount = 800, grain = 4, deploymentType = RandomEuclidean
#
# The columns have the following meaning: 
# time leader-random[CountDistinct] HopCountClusterClosestNeighborDistance[leader-random] HopCountClusterIntraDistance[leader-random] leader-pageRank[CountDistinct] HopCountClusterClosestNeighborDistance[leader-pageRank] HopCountClusterIntraDistance[leader-pageRank] leader-harmonic[CountDistinct] HopCountClusterClosestNeighborDistance[leader-harmonic] HopCountClusterIntraDistance[leader-harmonic] leader-closeness[CountDistinct] HopCountClusterClosestNeighborDistance[leader-closeness] HopCountClusterIntraDistance[leader-closeness] leader-degree[CountDistinct] HopCountClusterClosestNeighborDistance[leader-degree] HopCountClusterIntraDistance[leader-degree] 
24.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
25.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
26.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
27.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
28.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
29.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
30.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
31.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
32.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
33.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
34.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
35.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
36.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
37.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
38.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
39.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
40.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
41.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
42.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
43.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
44.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
45.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
46.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
47.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
48.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
49.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 Infinity 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 Infinity 1.284835999702311 
#####################################################################
# End of data export. Simulation finished at: 2020-09-16T16:07+0000 #
=======
=======
>>>>>>> 88c275fcf8f22bc4848b0f8b119a18abbf9e12ef
1.000503332508935 94.0 5.166666666666667 0.7329863653664784 360.0 3.5636363636363635 0.35165193237561676 561.0 3.7320261437908497 0.17376496052966647 39.0 4.0 1.1865463552141515 373.0 3.6666666666666665 0.3450490528238519 
2.000503332508935 24.0 NaN NaN 43.0 3.0 NaN 219.0 4.0 NaN 20.0 NaN NaN 56.0 NaN NaN 
3.000503332508935 33.0 NaN NaN 28.0 NaN NaN 92.0 3.933333333333333 NaN 46.0 3.3333333333333335 NaN 39.0 5.0 NaN 
4.000503332508935 38.0 5.0 0.6311914177586976 50.0 2.8 0.4308123344919173 82.0 2.0 NaN 30.0 2.6666666666666665 0.7092037919894907 48.0 3.6666666666666665 NaN 
5.000503332508935 15.0 5.0 1.77771106877955 21.0 2.0 0.996932261408315 181.0 3.1666666666666665 NaN 18.0 NaN 1.412194118668267 29.0 4.0 NaN 
6.000503332508935 12.0 NaN 1.9452013943311137 14.0 2.0 1.494032428508488 96.0 2.0 NaN 15.0 NaN 1.584077386846365 17.0 5.0 1.1434827448353726 
7.000503332508935 12.0 NaN 1.9340902832200026 13.0 2.0 NaN 100.0 3.3333333333333335 NaN 15.0 NaN 1.584077386846365 16.0 5.0 NaN 
8.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 119.0 4.0 NaN 15.0 NaN 1.584077386846365 17.0 5.0 NaN 
9.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 124.0 3.0 NaN 15.0 NaN 1.584077386846365 18.0 5.0 1.0647442854662117 
10.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 53.0 3.1666666666666665 NaN 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
11.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 25.0 NaN NaN 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
12.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 94.0 4.0 NaN 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
13.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 27.0 NaN 1.1876148251314635 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
14.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 19.0 NaN NaN 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
15.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 16.0 NaN NaN 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
16.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 24.0 5.0 NaN 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
17.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 27.0 4.0 0.9582925958827825 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
18.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 15.0 5.0 1.7619973796597153 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
19.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8601205145486472 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
20.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 20.0 5.0 1.2806557887554817 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
21.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 16.0 4.0 1.5883197359443522 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
22.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
23.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
24.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
25.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
26.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
27.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
28.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
29.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
30.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
31.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
32.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
33.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
34.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
35.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
36.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
37.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
38.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
39.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
40.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
41.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
42.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
43.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
44.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
45.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
46.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
47.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
48.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
49.000503332508934 12.0 NaN 1.9340902832200026 12.0 NaN 1.5295457697678387 14.0 5.0 1.8193041880180352 15.0 NaN 1.584077386846365 15.0 5.0 1.284835999702311 
#####################################################################
# End of data export. Simulation finished at: 2020-09-16T12:50+0000 #
<<<<<<< HEAD
>>>>>>> 78924d21d0b7204abe0b4659dbd7d51811d4c31f
=======
>>>>>>> 88c275fcf8f22bc4848b0f8b119a18abbf9e12ef
#####################################################################
